fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,mes,dia_semana,es_fin_semana,es_festivo,precio_min_competencia,gap_precio,gap_porcentaje,margen_unitario,margen_total,promo_rival,ratio_competencia,ventas_lag1,ventas_lag7,dia,anio,es_black_friday,es_cyber_monday,es_quincena,es_cobro,estacion,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,media_movil_7,descuento_porcentaje,prec_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2025-11-04,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,11,1,False,False,118.07,11.930000000000007,10.104175489116631,0.0,,True,1.1010417548911664,0,0,4,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,118.07,1.1010417548911664,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-04,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.02,,11,1,False,False,18.19,1.8299999999999983,10.060472787245729,0.019999999999999574,,True,1.1006047278724573,0,0,4,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-0.09999999999999788,18.19,1.1006047278724573,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-04,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,34.87,,11,1,False,False,32.45,2.4199999999999946,7.45762711864405,-0.13000000000000256,,False,1.0745762711864406,0,0,4,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.37142857142857877,32.45,1.0745762711864406,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-04,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,49.03,,11,1,False,False,47.49,1.5399999999999991,3.2427879553590206,-0.9699999999999989,,False,1.0324278795535902,0,0,4,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,1.9399999999999977,47.49,1.0324278795535902,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,11,2,False,False,88.32,26.680000000000007,30.208333333333343,0.0,,True,1.3020833333333335,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,88.32,1.3020833333333335,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,11,2,False,False,111.92,23.08,20.621872766261614,0.0,,True,1.2062187276626162,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,111.92,1.2062187276626162,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,85.15,,11,2,False,False,76.51,8.64,11.292641484773231,0.15000000000000568,,True,1.1129264148477322,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-0.1764705882353008,76.51,1.1129264148477322,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,74.01,,11,2,False,False,70.14,3.8700000000000045,5.517536355859716,-0.9899999999999949,,False,1.0551753635585972,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,1.3199999999999932,70.14,1.0551753635585972,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.44,,11,2,False,False,31.45,2.9899999999999984,9.50715421303656,-0.5600000000000023,,False,1.0950715421303656,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,1.6000000000000065,31.45,1.0950715421303656,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-05,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.75,,11,2,False,False,57.6,8.149999999999999,14.149305555555552,0.75,,True,1.1414930555555556,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-1.153846153846154,57.6,1.1414930555555556,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-05,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,69.57,,11,2,False,False,67.45,2.1199999999999903,3.143068939955508,-0.4300000000000068,,False,1.031430689399555,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.6142857142857241,67.45,1.031430689399555,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,64.28,,11,2,False,False,58.7,5.579999999999998,9.505962521294716,-0.7199999999999989,,False,1.0950596252129472,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,1.107692307692306,58.7,1.0950596252129472,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-05,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,11,2,False,False,334.75,65.25,19.492158327109784,0.0,,True,1.1949215832710978,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,334.75,1.1949215832710978,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-11-05,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,11,2,False,False,154.34,20.659999999999997,13.386030841000387,0.0,,True,1.1338603084100038,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,154.34,1.1338603084100038,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,45.89,,11,2,False,False,37.98,7.910000000000004,20.826750921537663,0.8900000000000006,,True,1.2082675092153767,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-1.977777777777779,37.98,1.2082675092153767,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,54.85,,11,2,False,False,51.44,3.4100000000000037,6.6290824261275345,-0.14999999999999858,,False,1.0662908242612754,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.27272727272727015,51.44,1.0662908242612754,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-05,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.6,,11,2,False,False,22.64,1.9600000000000009,8.65724381625442,-0.3999999999999986,,False,1.0865724381625441,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,1.5999999999999945,22.64,1.0865724381625441,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.63,,11,2,False,False,37.98,2.6500000000000057,6.97735650342287,0.6300000000000026,,False,1.0697735650342286,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-1.5750000000000062,37.98,1.0697735650342286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-05,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,11,2,False,False,135.74,14.259999999999991,10.505377928392507,0.0,,True,1.105053779283925,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,135.74,1.105053779283925,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-05,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,11,2,False,False,725.34,104.65999999999997,14.42909532081506,0.0,,True,1.1442909532081507,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,725.34,1.1442909532081507,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,94.56,,11,2,False,False,91.24,3.3200000000000074,3.6387549320473562,-0.4399999999999977,,False,1.0363875493204735,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.4631578947368397,91.24,1.0363875493204735,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-11-05,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,68.88,,11,2,False,False,62.82,6.059999999999995,9.6466093600764,-1.1200000000000045,,False,1.096466093600764,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,1.6000000000000065,62.82,1.096466093600764,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-05,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,109.42,,11,2,False,False,96.81,12.61,13.02551389319285,-0.5799999999999983,,True,1.1302551389319284,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.5272727272727257,96.81,1.1302551389319284,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-05,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,81.11,,11,2,False,False,72.74,8.370000000000005,11.506736321143807,1.1099999999999994,,True,1.115067363211438,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-1.3874999999999993,72.74,1.115067363211438,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-05,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,11,2,False,False,106.47,23.53,22.100122100122103,0.0,,True,1.221001221001221,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,106.47,1.221001221001221,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,19.97,,11,2,False,False,18.57,1.3999999999999986,7.539041464728048,-0.030000000000001137,,False,1.0753904146472806,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.15000000000000568,18.57,1.0753904146472806,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-05,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,35.38,,11,2,False,False,31.01,4.370000000000001,14.092228313447277,0.38000000000000256,,True,1.1409222831344727,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-1.085714285714293,31.01,1.1409222831344727,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-05,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.22,,11,2,False,False,44.15,6.07,13.748584371460929,0.21999999999999886,,True,1.1374858437146094,0,0,5,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-0.43999999999999767,44.15,1.1374858437146094,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_001,Nike Air Zoom Pegasus 40,Running,Zapatillas Running,115,True,,115.0,,11,3,False,False,93.57,21.430000000000007,22.902639734957795,0.0,,True,1.2290263973495779,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,93.57,1.2290263973495779,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_002,Adidas Ultraboost 23,Running,Zapatillas Running,135,True,,135.0,,11,3,False,False,116.53,18.47,15.849995709259417,0.0,,True,1.1584999570925942,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,116.53,1.1584999570925942,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_003,Asics Gel Nimbus 25,Running,Zapatillas Running,85,False,,83.32,,11,3,False,False,79.18,4.139999999999986,5.228593079060351,-1.6800000000000068,,False,1.0522859307906036,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,1.9764705882353022,79.18,1.0522859307906036,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_004,New Balance Fresh Foam X 1080v12,Running,Zapatillas Running,75,False,,75.59,,11,3,False,False,68.76,6.829999999999998,9.93310063990692,0.5900000000000034,,False,1.099331006399069,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-0.7866666666666713,68.76,1.099331006399069,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_005,Nike Dri-FIT Miler,Running,Ropa Running,35,False,,34.42,,11,3,False,False,33.32,1.1000000000000014,3.3013205282112885,-0.5799999999999983,,False,1.0330132052821128,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,1.6571428571428521,33.32,1.0330132052821128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-06,PROD_006,Adidas Own The Run Jacket,Running,Ropa Running,65,False,,65.1,,11,3,False,False,60.37,4.729999999999997,7.835017392744737,0.09999999999999432,,False,1.0783501739274473,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-0.1538461538461451,60.37,1.0783501739274473,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
2025-11-06,PROD_007,Puma Velocity Nitro 2,Running,Zapatillas Running,70,False,,68.99,,11,3,False,False,63.78,5.209999999999994,8.168704923173399,-1.0100000000000051,,False,1.081687049231734,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,1.4428571428571502,63.78,1.081687049231734,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_008,Reebok Floatride Energy 5,Running,Zapatillas Running,65,False,,63.79,,11,3,False,False,60.77,3.019999999999996,4.969557347375344,-1.2100000000000009,,False,1.0496955734737534,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,1.8615384615384627,60.77,1.0496955734737534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
2025-11-06,PROD_009,Bowflex SelectTech 552,Fitness,Mancuernas Ajustables,400,True,,400.0,,11,3,False,False,352.09,47.910000000000025,13.607316311170447,0.0,,True,1.1360731631117045,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,352.09,1.1360731631117045,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2025-11-06,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,,175.0,,11,3,False,False,139.83,35.16999999999999,25.15197024958877,0.0,,True,1.2515197024958877,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,139.83,1.2515197024958877,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_011,Reebok Professional Deck,Fitness,Esterilla Fitness,45,False,,45.35,,11,3,False,False,42.81,2.539999999999999,5.9331931791637444,0.3500000000000014,,False,1.0593319317916374,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-0.777777777777781,42.81,1.0593319317916374,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_012,Domyos Kit Mancuernas 20kg,Fitness,Pesas Casa,55,False,,55.45,,11,3,False,False,49.78,5.670000000000002,11.39011651265569,0.45000000000000284,,True,1.113901165126557,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-0.8181818181818232,49.78,1.113901165126557,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2025-11-06,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.73,,11,3,False,False,23.33,1.4000000000000021,6.000857265323627,-0.2699999999999996,,False,1.0600085726532362,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,1.0799999999999983,23.33,1.0600085726532362,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.9,,11,3,False,False,35.98,3.9200000000000017,10.89494163424125,-0.10000000000000142,,True,1.1089494163424125,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.25000000000000355,35.98,1.1089494163424125,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-06,PROD_015,Salomon Speedcross 5 GTX,Outdoor,Zapatillas Trail,150,True,,150.0,,11,3,False,False,140.61,9.389999999999986,6.678045658203531,0.0,,False,1.0667804565820354,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,140.61,1.0667804565820354,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-06,PROD_016,Trek Marlin 7,Outdoor,Bicicleta Montaña,830,True,,830.0,,11,3,False,False,724.77,105.23000000000002,14.519088814382497,0.0,,True,1.1451908881438249,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,724.77,1.1451908881438249,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_017,The North Face Borealis,Outdoor,Mochila Trekking,95,False,,94.37,,11,3,False,False,85.28,9.090000000000003,10.659005628517827,-0.6299999999999955,,True,1.1065900562851783,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.6631578947368373,85.28,1.1065900562851783,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2025-11-06,PROD_018,Columbia Silver Ridge,Outdoor,Ropa Montaña,70,False,,69.57,,11,3,False,False,63.32,6.249999999999993,9.87049905243208,-0.4300000000000068,,False,1.0987049905243207,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.6142857142857241,63.32,1.0987049905243207,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-06,PROD_019,Merrell Moab 2 GTX,Outdoor,Zapatillas Trail,110,False,,108.15,,11,3,False,False,101.85,6.300000000000011,6.18556701030929,-1.8499999999999943,,False,1.061855670103093,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,1.6818181818181768,101.85,1.061855670103093,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
2025-11-06,PROD_020,Quechua MH500,Outdoor,Ropa Montaña,80,False,,80.03,,11,3,False,False,73.48,6.549999999999997,8.913990201415347,0.030000000000001137,,False,1.0891399020141534,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-0.03750000000000142,73.48,1.0891399020141534,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
2025-11-06,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,,130.0,,11,3,False,False,105.42,24.58,23.316258774426103,0.0,,True,1.2331625877442611,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,0.0,105.42,1.2331625877442611,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_022,Gaiam Premium Yoga Block,Wellness,Bloque Yoga,20,False,,20.22,,11,3,False,False,18.31,1.9100000000000001,10.431458219552159,0.21999999999999886,,True,1.1043145821955216,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-1.0999999999999943,18.31,1.1043145821955216,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_023,Liforme Yoga Pad,Wellness,Rodillera Yoga,35,False,,35.53,,11,3,False,False,31.8,3.7300000000000004,11.729559748427674,0.5300000000000011,,True,1.1172955974842766,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-1.5142857142857176,31.8,1.1172955974842766,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2025-11-06,PROD_024,Lotuscrafts Yoga Bolster,Wellness,Cojín Yoga,50,False,,50.89,,11,3,False,False,45.26,5.630000000000003,12.43923994697305,0.8900000000000006,,True,1.1243923994697305,0,0,6,2025,False,False,False,False,Otono,0,0,0,0,0,0,0,0,-1.7800000000000011,45.26,1.1243923994697305,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
